EJS_SiteCode	EJS_UniqueFieldID	YrVisit	GridRef_OSGB36	X	Y
S39	S39_F18	2015_Visit1	NN65218658	265210	786580
S39	S39_F16	2015_Visit2	NN65028702	265020	787020
S3	S3_F21	2005_Visit1	NN65648734	265640	787340
S3	S3_F16	2005_Visit2	NN66088809	266080	788090
S3	S3_F17	2005_Visit3	NN66328842	266320	788420
S3	S3_F13	2000_Visit2	NN66068844	266060	788440
S39	S39_F14	2015_Visit3	NN65838811	265830	788110
S45	S45_F3	2015_Visit1	NN67008932	267000	789320
S45	S45_F5	2015_Visit1	NH93961676	293960	816760
S45	S45_F5	2015_Visit1	NN60689426	260680	794260
S45	S45_F5	2015_Visit1	NN60629431	260620	794310
S45	S45_F5	2015_Visit1	NN60919442	260910	794420
S45	S45_F1	2015_Visit2	NJ03821779	303820	817790
S45	S45_F4	2015_Visit2	NJ04481799	304480	817990
S45	S45_F4	2015_Visit2	NJ04251784	304250	817840
